Date, Time, Ax, Ay, Az, Gx, Gy, Gz
2025-02-13,13:38:48,0.84,0.57,-0.06,0.73,-0.43,0.55
2025-02-13,13:38:48,0.84,0.56,-0.05,0.79,-0.18,2.01
2025-02-13,13:38:49,0.85,0.56,-0.06,1.77,-0.31,0.92
2025-02-13,13:38:49,0.85,0.56,-0.06,-0.06,-0.18,0.06
2025-02-13,13:38:50,0.85,0.56,-0.05,-0.73,-0.73,0.12
2025-02-13,13:38:50,0.85,0.56,-0.05,0.55,-0.31,0.49
2025-02-13,13:38:51,0.85,0.56,-0.06,1.10,0.06,0.73
2025-02-13,13:38:51,0.86,0.55,-0.05,0.98,-0.06,0.85
2025-02-13,13:38:52,0.86,0.54,-0.05,0.06,-0.55,0.06
2025-02-13,13:38:52,0.86,0.55,-0.05,0.12,-0.43,0.18
2025-02-13,13:38:53,0.86,0.55,-0.05,-0.55,-0.61,-0.85
2025-02-13,13:38:53,0.86,0.55,-0.06,1.04,-0.43,0.43
2025-02-13,13:38:54,0.86,0.55,-0.05,0.98,-0.18,-0.18
2025-02-13,13:38:54,0.86,0.55,-0.03,-2.56,1.53,-4.39
2025-02-13,13:38:55,-0.18,0.56,0.81,3.66,8.91,5.49
2025-02-13,13:38:55,-0.30,0.61,0.72,-7.14,25.88,-14.40
2025-02-13,13:38:56,-1.13,0.33,0.83,-37.72,-121.77,45.04
2025-02-13,13:38:56,0.70,0.75,-0.25,4.88,-66.96,-3.30
2025-02-13,13:38:57,0.08,0.40,0.32,-7.87,210.88,-146.18
2025-02-13,13:38:57,0.15,0.48,0.50,70.74,-122.56,163.33
2025-02-13,13:38:58,1.20,0.50,-0.93,-124.15,124.15,-76.42
2025-02-13,13:38:58,0.59,0.32,-0.18,196.11,-378.48,288.88
2025-02-13,13:38:59,1.00,0.53,-0.25,-13.98,120.00,-84.59
2025-02-13,13:38:59,0.57,-0.36,-0.75,-45.23,67.63,-67.81
2025-02-13,13:39:0,0.52,-0.12,-1.03,-55.42,138.49,-39.67
2025-02-13,13:39:0,0.19,-0.14,-0.53,-28.75,111.02,6.47
2025-02-13,13:39:1,0.36,-0.17,-0.58,-56.64,45.04,20.75
2025-02-13,13:39:1,0.32,-0.28,-0.61,13.92,-25.76,-1.10
2025-02-13,13:39:2,0.35,-0.25,-0.55,32.84,-43.95,-25.51
2025-02-13,13:39:2,0.54,0.34,-1.42,105.77,-135.80,-42.91
2025-02-13,13:39:3,0.35,0.13,-1.58,46.94,17.64,-35.95
2025-02-13,13:39:3,0.84,0.25,-1.48,-74.95,80.93,27.28
2025-02-13,13:39:4,0.24,-0.16,-0.67,-68.85,67.87,46.33
2025-02-13,13:39:4,0.32,-0.34,-0.57,2.01,-5.49,-2.14
2025-02-13,13:39:5,0.18,-0.11,-0.87,120.30,-109.56,-76.90
2025-02-13,13:39:5,0.41,0.21,-1.02,3.78,4.82,-3.97
2025-02-13,13:39:6,0.44,0.06,-0.83,-0.61,90.03,7.26
2025-02-13,13:39:6,0.33,0.01,-0.83,-6.77,2.26,1.10
2025-02-13,13:39:7,0.36,0.08,-0.92,-0.31,0.43,1.16
2025-02-13,13:39:7,0.36,0.06,-0.93,0.55,-0.79,-0.24
2025-02-13,13:39:8,0.39,0.08,-0.94,-0.43,3.11,2.56
2025-02-13,13:39:8,0.41,0.14,-0.88,-5.25,6.96,-10.13
2025-02-13,13:39:9,0.77,0.29,-0.62,-165.47,155.64,0.37
2025-02-13,13:39:9,-0.29,0.42,1.17,47.18,17.15,23.80
2025-02-13,13:39:10,-0.05,0.46,0.75,-42.85,30.82,9.70
2025-02-13,13:39:10,0.00,0.49,0.83,-2.38,-5.37,-11.66
2025-02-13,13:39:11,-0.03,0.59,0.84,4.15,-3.36,0.37
2025-02-13,13:39:11,-0.04,0.59,0.83,-4.03,1.71,1.65
2025-02-13,13:39:12,-0.09,0.56,0.80,-33.02,39.73,-14.59
2025-02-13,13:39:12,-0.20,0.46,0.88,12.70,-14.40,7.51
2025-02-13,13:39:13,-0.12,0.52,0.87,-5.13,2.75,-3.97
2025-02-13,13:39:13,-0.07,0.49,0.87,-2.62,-1.22,-1.10
2025-02-13,13:39:14,1.24,0.79,-0.63,-221.98,239.81,21.30
2025-02-13,13:39:14,1.42,0.62,-0.46,-134.40,115.23,-42.72
2025-02-13,13:39:15,0.89,0.89,0.02,-128.11,266.48,-24.35
2025-02-13,13:39:15,0.56,0.43,0.07,-114.01,335.51,16.72
2025-02-13,13:39:16,0.38,0.46,0.27,-54.38,300.60,66.83
2025-02-13,13:39:16,0.07,0.43,0.77,-54.75,191.28,51.70
2025-02-13,13:39:17,-0.15,0.43,0.92,-20.32,65.25,60.06
2025-02-13,13:39:17,0.27,0.77,0.72,-60.24,105.96,68.91
2025-02-13,13:39:18,0.16,0.67,0.53,63.48,-244.63,-60.79
2025-02-13,13:39:18,0.11,0.53,0.89,11.35,63.23,0.55
2025-02-13,13:39:19,1.01,0.20,-0.50,-33.63,72.88,22.52
2025-02-13,13:39:19,-0.47,0.23,0.85,85.45,-339.42,71.11
2025-02-13,13:39:20,0.45,0.06,0.13,-50.35,379.88,-39.98
2025-02-13,13:39:20,0.99,0.69,-0.05,45.47,-279.11,-18.43
2025-02-13,13:39:21,-0.32,0.53,1.03,22.28,10.19,8.00
2025-02-13,13:39:21,0.77,0.45,0.07,-68.60,256.04,-12.21
2025-02-13,13:39:22,1.22,0.60,-0.35,26.06,-234.13,33.87
2025-02-13,13:39:22,-0.06,0.27,1.05,56.40,-102.36,26.73
2025-02-13,13:39:23,0.01,0.22,0.99,-5.74,99.73,6.90
2025-02-13,13:39:23,1.18,0.29,-0.32,-36.01,104.98,-9.40
2025-02-13,13:39:24,0.24,0.55,0.48,1.16,-319.89,-44.49
2025-02-13,13:39:24,0.03,0.34,0.94,-1.65,99.73,-9.46
2025-02-13,13:39:25,1.13,0.23,-0.18,91.25,21.30,109.25
2025-02-13,13:39:25,1.41,0.43,-0.45,-40.65,-235.17,32.04
2025-02-13,13:39:26,0.95,0.18,0.29,-9.16,0.24,-21.06
2025-02-13,13:39:26,1.42,0.20,-0.44,46.08,189.39,53.96
2025-02-13,13:39:27,1.27,0.17,-0.53,-29.36,-17.21,14.10
2025-02-13,13:39:27,0.92,0.18,0.18,-9.89,-19.47,-3.85
2025-02-13,13:39:28,0.48,-0.12,0.33,-4.27,73.43,-41.81
2025-02-13,13:39:28,1.02,0.20,-0.18,-2.20,-12.15,-9.28
2025-02-13,13:39:29,1.36,0.48,-0.09,-0.61,-150.82,10.38
2025-02-13,13:39:29,0.65,0.53,0.63,18.43,-0.61,-2.62
2025-02-13,13:39:30,0.40,0.32,0.72,56.15,13.92,79.04
2025-02-13,13:39:30,1.09,0.27,-0.01,-118.16,35.77,-114.14
2025-02-13,13:39:31,1.15,0.35,0.06,317.81,-147.58,399.72
2025-02-13,13:39:31,0.20,0.39,0.82,55.54,3.30,54.87
2025-02-13,13:39:32,0.21,0.50,0.85,0.06,24.96,-1.22
2025-02-13,13:39:32,1.15,0.29,0.31,-200.74,106.45,-368.23
2025-02-13,13:39:33,0.96,0.20,0.37,-23.19,8.54,-31.80
2025-02-13,13:39:33,0.50,0.56,0.73,34.36,-43.09,91.00
2025-02-13,13:39:34,0.68,0.36,0.53,-126.04,59.75,-216.19
2025-02-13,13:39:34,0.55,0.55,0.68,0.73,-2.32,-0.18
2025-02-13,13:39:35,0.53,0.55,0.68,0.18,-1.16,-1.40
2025-02-13,13:39:35,-0.06,0.52,0.97,13.92,46.88,59.27
2025-02-13,13:39:36,-0.49,0.90,0.56,36.56,90.94,41.63
2025-02-13,13:39:36,0.23,1.29,0.38,-27.22,10.19,28.38
2025-02-13,13:39:37,-0.48,0.82,0.08,-101.44,167.72,21.24
2025-02-13,13:39:37,-0.28,1.00,0.18,29.60,46.81,-30.40
2025-02-13,13:39:38,-0.58,1.03,0.19,-56.21,64.88,47.49
2025-02-13,13:39:38,-0.40,0.75,0.41,9.77,-27.16,-7.26
2025-02-13,13:39:39,-1.12,0.66,-0.04,-55.48,-143.31,157.47
2025-02-13,13:39:39,-0.18,0.71,0.36,-45.84,110.41,-89.17
2025-02-13,13:39:40,-0.05,0.82,0.49,52.86,-33.02,-165.16
2025-02-13,13:39:40,-0.73,0.81,0.24,-0.37,-7.75,-16.11
2025-02-13,13:39:41,-0.60,0.74,0.37,1.40,-1.10,-4.33
2025-02-13,13:39:41,-0.36,0.81,0.46,95.03,29.30,17.09
2025-02-13,13:39:42,0.88,1.45,0.26,22.34,-165.22,-344.06
2025-02-13,13:39:42,0.81,1.17,0.02,-7.81,-140.75,-259.77
2025-02-13,13:39:43,1.15,1.13,-0.02,-56.03,-36.93,-189.39
2025-02-13,13:39:43,0.72,0.54,0.32,-9.09,43.52,-60.67
2025-02-13,13:39:44,0.65,0.59,0.46,-2.26,6.04,-3.72
2025-02-13,13:39:44,0.43,0.36,0.40,-4.82,-37.54,-37.48
2025-02-13,13:39:45,1.35,0.91,0.29,35.22,-25.27,219.36
2025-02-13,13:39:45,-0.05,0.48,1.06,-18.25,21.73,63.66
2025-02-13,13:39:46,0.38,0.47,1.00,-90.21,9.16,26.31
2025-02-13,13:39:46,0.27,0.75,0.79,50.72,-22.40,-25.15
2025-02-13,13:39:47,0.31,0.98,0.09,45.35,-20.39,9.16
2025-02-13,13:39:47,0.45,0.71,-0.55,-85.21,23.86,-72.33
2025-02-13,13:39:48,0.17,0.66,0.70,-87.04,84.84,23.38
2025-02-13,13:39:48,0.27,0.66,0.97,66.65,49.93,-67.93
2025-02-13,13:39:49,0.07,0.34,0.79,80.81,9.22,-30.82
2025-02-13,13:39:49,0.02,0.64,0.78,47.36,-26.61,-21.18
2025-02-13,13:39:50,0.22,0.80,0.87,99.61,-25.27,-40.47
2025-02-13,13:39:50,0.32,0.54,0.81,31.13,6.59,-27.28
2025-02-13,13:39:51,0.02,0.54,0.52,20.57,106.93,-20.20
2025-02-13,13:39:51,0.31,0.52,0.66,25.21,99.67,-69.46
2025-02-13,13:39:52,1.17,0.59,0.89,-6.04,217.71,-37.78
2025-02-13,13:39:52,0.53,0.62,0.33,-32.04,-298.03,107.12
2025-02-13,13:39:53,-0.34,0.96,0.54,27.40,-13.55,17.09
2025-02-13,13:39:53,0.97,0.46,0.72,17.58,25.57,2.56
2025-02-13,13:39:54,0.83,0.46,0.58,7.08,-205.08,59.51
2025-02-13,13:39:54,-0.01,0.80,0.71,17.52,-4.94,9.89
2025-02-13,13:39:55,1.27,0.96,0.67,-37.11,193.30,-306.70
2025-02-13,13:39:55,0.84,0.61,0.57,-8.12,-1.34,-22.34
2025-02-13,13:39:56,-0.48,0.54,0.35,-50.23,-67.02,128.11
2025-02-13,13:39:56,0.47,0.23,0.44,65.00,187.50,-268.55
2025-02-13,13:39:57,1.52,0.78,0.65,-12.76,2.14,-48.16
2025-02-13,13:39:57,-0.31,0.71,0.48,-7.02,-130.07,35.34
2025-02-13,13:39:58,-1.26,0.32,0.19,36.19,45.04,91.67
2025-02-13,13:39:58,0.35,0.67,0.65,-16.91,11.72,13.79
2025-02-13,13:39:59,0.09,0.57,0.63,62.74,-88.99,-60.49
2025-02-13,13:39:59,-1.03,-0.06,-0.01,74.77,150.57,-164.61
2025-02-13,13:40:0,0.14,0.80,0.48,-43.58,22.09,16.72
2025-02-13,13:40:0,-0.01,1.09,0.42,22.71,-123.41,34.73
2025-02-13,13:40:1,-0.93,0.45,0.12,-37.78,91.13,4.88
2025-02-13,13:40:1,0.42,0.89,0.89,17.58,5.62,-37.05
2025-02-13,13:40:2,-0.01,0.83,0.63,-33.14,-49.87,25.33
2025-02-13,13:40:2,-0.88,0.64,0.04,62.01,-93.32,95.34
2025-02-13,13:40:3,-1.23,-1.05,-0.13,218.08,-12.51,-277.83
2025-02-13,13:40:3,0.44,0.64,0.48,-9.77,-5.13,181.58
2025-02-13,13:40:4,-0.34,0.96,0.26,-33.81,23.07,134.58
2025-02-13,13:40:4,2.30,0.55,0.59,-24.17,-188.96,83.56
2025-02-13,13:40:5,0.78,0.38,0.51,13.43,39.00,-12.21
2025-02-13,13:40:5,0.35,0.69,0.68,5.25,58.78,-43.21
2025-02-13,13:40:6,-0.43,0.75,0.63,66.96,33.63,-79.83
2025-02-13,13:40:6,-1.02,0.56,-0.12,-135.44,-105.35,134.22
2025-02-13,13:40:7,1.06,0.45,0.36,2.62,58.96,7.14
2025-02-13,13:40:7,0.28,0.39,0.86,123.84,86.30,-54.63
2025-02-13,13:40:8,-0.51,0.74,0.48,-12.02,53.71,16.11
2025-02-13,13:40:8,-0.67,0.74,0.23,11.78,5.19,-5.49
2025-02-13,13:40:9,-0.66,0.76,0.14,16.42,-3.11,0.55
2025-02-13,13:40:9,-0.67,0.73,0.10,6.59,-1.40,-2.87
2025-02-13,13:40:10,-0.72,0.67,0.00,24.11,-11.78,-9.22
2025-02-13,13:40:10,-0.77,0.57,0.32,-32.78,-0.85,9.89
2025-02-13,13:40:11,-0.69,0.66,0.32,0.31,0.43,3.97
2025-02-13,13:40:11,-0.43,0.93,0.28,-14.83,24.72,15.99
2025-02-13,13:40:12,-0.44,0.85,0.32,0.24,0.49,-0.37
2025-02-13,13:40:12,-0.47,0.80,0.32,-34.42,49.50,15.14
2025-02-13,13:40:13,-0.48,0.83,0.34,0.85,-0.37,-0.24
2025-02-13,13:40:13,-0.47,0.85,0.33,1.16,-2.75,0.92
2025-02-13,13:40:14,-0.45,0.84,0.34,1.46,-0.85,-0.06
2025-02-13,13:40:14,-0.44,0.83,0.34,0.79,-0.55,0.61
2025-02-13,13:40:15,-0.44,0.83,0.34,4.46,2.81,-2.20
2025-02-13,13:40:15,0.39,0.69,0.38,-15.81,35.83,10.01
2025-02-13,13:40:16,0.20,0.73,0.46,-52.61,130.37,-47.00
2025-02-13,13:40:16,2.37,0.50,0.47,37.05,-165.34,53.10
2025-02-13,13:40:17,0.69,0.11,0.60,-27.22,-36.68,45.41
2025-02-13,13:40:17,0.62,-0.07,0.87,-3.66,41.50,15.32
2025-02-13,13:40:18,-0.40,0.44,0.70,58.72,0.43,-41.26
2025-02-13,13:40:18,-0.48,0.64,0.49,-47.67,147.22,50.17
2025-02-13,13:40:19,-1.51,0.30,0.11,-133.42,-188.66,182.37
2025-02-13,13:40:19,0.96,0.20,0.67,-70.62,10.68,45.53
2025-02-13,13:40:20,0.89,0.58,-0.87,-23.38,217.90,65.12
2025-02-13,13:40:20,0.38,0.19,-0.89,0.24,8.24,16.36
2025-02-13,13:40:21,0.64,0.51,-1.46,-16.54,-8.00,6.10
2025-02-13,13:40:21,0.11,0.33,-0.29,111.33,-297.06,-69.95
2025-02-13,13:40:22,0.26,0.28,-0.46,-108.40,240.48,45.72
2025-02-13,13:40:22,0.54,0.85,-1.17,20.02,-21.48,27.83
2025-02-13,13:40:23,0.36,0.18,-0.60,-27.65,5.07,9.95
2025-02-13,13:40:23,0.34,0.33,-0.79,-28.99,38.51,5.43
2025-02-13,13:40:24,0.38,0.46,-1.10,-52.73,43.46,-5.92
2025-02-13,13:40:24,0.57,0.38,-1.75,-84.78,51.57,12.27
2025-02-13,13:40:25,-0.47,0.04,0.94,16.85,-36.01,-14.47
2025-02-13,13:40:25,1.96,0.78,0.02,-42.72,140.62,19.29
2025-02-13,13:40:26,1.57,0.56,0.49,12.70,-127.32,-24.48
2025-02-13,13:40:26,0.13,0.44,0.60,118.59,-213.26,18.49
2025-02-13,13:40:27,-0.09,0.55,1.06,23.99,-23.50,9.58
2025-02-13,13:40:27,-0.05,0.30,0.96,30.64,-25.15,-46.33
2025-02-13,13:40:28,0.79,0.48,0.41,1.71,-21.18,7.57
2025-02-13,13:40:28,0.78,0.48,0.44,0.98,-0.43,1.10
2025-02-13,13:40:29,0.77,0.52,0.46,0.55,-0.12,-3.05
